A5044002980	Ronald J. Stouffer
A5088846266	Gerald A. Meehl
W2142063750	Numerical solution of initial boundary value problems involving maxwell's equations in isotropic media
C59282198	Maxwell's equations
C182310444	Boundary value problem
C49402112	T-matrix method
C76969448	Inhomogeneous electromagnetic wave equation
C134306372	Mathematical analysis
A5078564295	K.S. Yee
W2062852634	A new hybrid exchange–correlation functional using the Coulomb-attenuating method (CAM-B3LYP)
C204323151	Range (aeronautics)
A5002069874	Takeshi Yanai
A5058596787	David P. Tew
A5013268324	Nicholas C. Handy
W2044940178	Note on an Approximation Treatment for Many-Electron Systems
C2993784581	Zero order
C2780813799	Zero (linguistics)
C174256460	Perturbation theory (quantum mechanics)
A5111913130	CHR. KN. MØLLER
A5013968489	M. S. Plesset
W2089525884	Electrical Energy Storage for the Grid: A Battery of Choices
C188573790	Renewable energy
C38864968	Grid energy storage
C187691185	Grid
A5062699080	Bruce Dunn
A5094087327	Haresh Kamath
A5019830612	Jean‐Marie Tarascon
W1986731219	Electron-energy-loss spectra and the structural stability of nickel oxide:  An LSDA+U study
C504270822	Nickel
C2779851234	Oxide
A5005837258	S. L. Dudarev
A5067478405	Gianluigi A. Botton
A5033097683	Sergey Y. Savrasov
A5020842649	C. J. Humphreys
A5016537534	Adrian P. Sutton
W3150248096	Atomic Force Microscope
C164086593	Stylus
C67649825	Microscope
C79261456	Profilometer
C6518042	Scanning tunneling microscope
C36628996	Scanning probe microscopy
A5071169826	G. Binnig
A5023755434	C. F. Quate
A5111547447	Ch. Gerber
W2167667767	A flexible new technique for camera calibration
C31972630	Computer vision
C110898773	Camera resectioning
C134786449	Planar
A5056480447	Zheng Zhang
W2111817932	Maps of Dust Infrared Emission for Use in Estimation of Reddening and Cosmic Microwave Background Radiation Foregrounds
C155832589	Zodiacal light
C44870925	Astrophysics
C60318249	Cosmic infrared background
C190841160	Cosmic dust
A5035557006	David J. Schlegel
A5082668142	Douglas P. Finkbeiner
A5108728467	Marc Davis
W2282821441	"Why Should I Trust You?"
C153701036	Trustworthiness
C2522767166	Data science
C67186912	Data modeling
A5019726734	Marco Túlio Ribeiro
A5005779128	Sameer Singh
A5090739892	Carlos Guestrin
W2026907619	Ground State of the Electron Gas by a Stochastic Method
C79118098	Boson
C69523127	Ground state
A5011485947	David M. Ceperley
A5112718203	B. J. Alder
W1485300768	Possible highT c superconductivity in the Ba?La?Cu?O system
C54101563	Superconductivity
C69990965	Electrical resistivity and conductivity
C137637335	Crystallite
C155011858	Perovskite (structure)
A5112801181	J. G. Bednorz
A5111421944	K. A. M�ller
W2020332193	Topological insulators and superconductors
C24057170	Gapless playback
C45646460	Topological order
A5111546697	Xiao-Liang Qi
A5077736591	Shou-Cheng Zhang
W1902027874	Learning the parts of objects by non-negative matrix factorization
C152671427	Non-negative matrix factorization
C42355184	Matrix decomposition
C139676723	Sign (mathematics)
A5007905483	Daniel D. Lee
A5044273339	H. Sebastian Seung
W3027506207	Exchange and Power in Social Life.
C2992127568	Social power
C2992884035	Social life
A5080667017	Robert Bierstedt
A5011264491	Peter M. Blau
W2131823335	A New Depression Scale Designed to be Sensitive to Change
C123273963	Psychopathology
C2779177272	Antidepressant
A5002162783	Stuart Montgomery
A5086696148	Marie Åsberg
W2101135654	An automated labeling system for subdividing the human cerebral cortex on MRI scans into gyral based regions of interest
C19609008	Region of interest
C2781041448	Cerebral cortex
A5072444412	Rahul S. Desikan
A5066083404	Florent Ségonne
A5022799533	Bruce Fischl
A5103471508	Brian T. Quinn
A5086955468	Bradford C. Dickerson
W2144816256	The measurement of experienced burnout
C2779229956	Depersonalization
C143916079	Burnout
C88519622	Emotional exhaustion
A5079876687	Christina Maslach
A5055178407	Sue Jackson
W2128654538	Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide
C2779212583	Graphite oxide
A5083602382	Sasha Stankovich
A5083261659	Dmitriy A. Dikin
A5025579733	Richard D. Piner
A5033464203	Kevin A. Kohlhaas
A5044555396	Alfred Kleinhammes
W2001141328	A Global Geometric Framework for Nonlinear Dimensionality Reduction
C27438332	Principal component analysis
C2778626561	Isomap
C91682802	Multidimensional scaling
A5071093940	Joshua B. Tenenbaum
A5045901848	Vin de Silva
A5005003250	John Langford
W2418802570	Optical Coherence Tomography
C2778818243	Optical coherence tomography
C120665830	Optics
C166689943	Interferometry
C163716698	Tomography
C2781181686	Coherence (philosophical gambling strategy)
A5026982111	David Huang
A5110342593	Eric A. Swanson
A5054061274	Charles P. Lin
A5030747987	Joel S. Schuman
A5090970908	William G. Stinson
W2068617439	<i>Ab initio</i> effective core potentials for molecular calculations. Potentials for the transition metal atoms Sc to Hg
C38649801	Valence electron
W2006617902	pROC: an open-source package for R and S+ to analyze and compare ROC curves
C37789001	Graphical user interface
A5025679071	Xavier Robin
A5083329358	Natacha Turck
A5112214455	Alexandre Hainard
A5022274008	Natalia Tiberti
A5037107254	Frédérique Lisacek
W2146564548	Superior Thermal Conductivity of Single-Layer Graphene
C97346530	Thermal conductivity
A5075533015	Alexander A. Balandin
A5100994431	Suchismita Ghosh
A5084509449	Wenzhong Bao
A5066625189	Irene Calizo
A5045095815	Desalegne Teweldebrhan
W2103496339	Approximation by superpositions of a sigmoidal function
C81388566	Sigmoid function
C199163554	Univariate
C50820777	Hypercube
C47702885	Feedforward neural network
A5067755866	George Cybenko
W1978553093	Teleporting an unknown quantum state via dual classical and Einstein-Podolsky-Rosen channels
C171811987	EPR paradox
C2778222013	Alice (programming language)
A5053166798	Charles H. Bennett
A5110284072	Gilles Brassard
A5083415249	Claude Crépeau
A5090379554	Richard Jozsa
A5070312732	Asher Peres
W4288079944	<i>Planck</i> 2018 results
C207297109	Cosmic microwave background
C42061751	Spectral index
C103874350	Hubble's law
A5107856445	N. Aghanim
A5091142009	Y. Akrami
A5107906415	M. Ashdown
A5079989482	J. Aumont
A5107906348	C. Baccigalupi
W2118492507	Experimental observation of the quantum Hall effect and Berry's phase in graphene
C200369452	Quantum Hall effect
A5101593866	Yuanbo Zhang
A5026693133	Yan‐Wen Tan
A5111474378	H. L. Störmer
A5023415293	Philip Kim
W2049475242	The missing term in effective pair potentials
A5045929734	J. Raúl Grigera
A5037736330	Tjerk P. Straatsma
W2077973224	Development and use of quantum mechanical molecular models. 76. AM1: a new general purpose quantum mechanical molecular model
A5109936519	Michael J. S. Dewar
A5062770502	Eve G. Zoebisch
A5054216191	Eamonn F. Healy
A5060242817	James J. P. Stewart
W2115888213	trimAl: a tool for automated alignment trimming in large-scale phylogenetic analyses
C88031987	Multiple sequence alignment
C193252679	Phylogenetic tree
C56951928	Trimming
C45484198	Sequence alignment
A5059757648	Salvador Capella-Gutiérrez
A5035845554	José M. Silla-Martínez
A5003394700	Toni Gabaldón
W2074631079	Relationship between the inhibition constant (KI) and the concentration of inhibitor which causes 50 per cent inhibition (I50) of an enzymatic reaction
C14728290	Uncompetitive inhibitor
C150757390	Non-competitive inhibition
C56856141	Enzyme kinetics
C2777289219	Substrate (aquarium)
A5048420255	Yung-Chi Cheng
A5013228826	William H. Prusoff
W2014437371	Theory of Superconductivity
C181500209	Excited state
A5109871396	J. Bardeen
A5109971261	Leon N. Cooper
A5065234398	J. R. Schrieffer
W2147152072	Indexing by latent semantic analysis
C22789450	Singular value decomposition
C170133592	Latent semantic analysis
C75165309	Search engine indexing
C23123220	Information retrieval
A5074017238	Scott Deerwester
A5111638399	Susan Dumais
A5063719314	George W. Furnas
A5112868485	Thomas K. Landauer
A5049816685	Richard A. Harshman
W2032558547	Information Theory and Statistical Mechanics
C99874945	Statistical mechanics
C134261354	Statistical inference
C9679016	Principle of maximum entropy
C48057537	Statistical theory
C106301342	Entropy (arrow of time)
A5044899451	E. T. Jaynes
W2029637177	Detailed Balance Limit of Efficiency of<i>p-n</i>Junction Solar Cells
C135694725	Detailed balance
C74902906	Radiative transfer
C181966813	Band gap
A5043077347	W. Shockley
A5109559702	H. J. Queisser
W2013083986	Improved methods for building protein models in electron density maps and the location of errors in these models
C155512373	Residual
C189474733	Model building
C527412718	Interpretation (philosophy)
A5051132348	T. Alwyn Jones
A5110232353	Jin-yu Zou
A5112207245	Sandra W. Cowan
A5043344799	Morten Kjeldgaard
W2331727781	Density-functional theory of atoms and molecules
C63385615	Atoms in molecules
A5112787216	James D. Patterson
W2107396783	Consensus Problems in Networks of Agents With Switching Topology and Time-Delays
C25799778	Algebraic graph theory
C199845137	Network topology
C7948225	Algebraic connectivity
C80966040	Uniform consensus
A5046949407	Reza Olfati‐Saber
A5068600217	Richard M. Murray
W2067718414	The ORCA program system
C2780767217	Generality
C22994065	Quantum chemistry
C19637589	Coupled cluster
A5046820685	Frank Neese
W2030863659	The Multidimensional Scale of Perceived Social Support
C2778087770	Social support
C2779356329	Checklist
A5052167788	Gregory D. Zimet
A5069085394	Nancy Wray Dahlem
A5023977846	Sara G. Zimet
A5083549277	Gordon K. Farley
W1588163064	Testing the null hypothesis of stationarity against the alternative of a unit root
C191988596	Null hypothesis
C195561663	Unit root
C169857963	Test statistic
C203763787	Null (SQL)
A5040327042	Denis Kwiatkowski
A5076177583	Peter C.B. Phillips
A5103231182	Peter Schmidt
A5070819732	Yongcheol Shin
W1889142700	Anti de Sitter space and holography
C22366356	De Sitter space
C107829132	Anti-de Sitter space
C49811471	de Sitter–Schwarzschild metric
A5032512426	Edward Witten
W2152121970	Cooperative Diversity in Wireless Networks: Efficient Protocols and Outage Behavior
C6832461	Cooperative diversity
C81978471	Fading
C161218011	Multipath propagation
C555944384	Wireless
A5076363259	J. Nicholas Laneman
A5024072566	David Tse
A5066172831	Gregory W. Wornell
W2090386790	Particle creation by black holes
C148292158	Event horizon
C50341732	Black hole (networking)
C63745668	Black hole thermodynamics
C124017977	Gravitation
A5066175077	S. W. Hawking
W2167035995	Origin of the Overpotential for Oxygen Reduction at a Fuel-Cell Cathode
C186460083	Overpotential
C52859227	Electrochemistry
C123669783	Electron transfer
C540031477	Oxygen
A5055238911	Jens K. Nørskov
A5083668074	Jan Rossmeisl
A5085915309	Á. Logadóttir
A5080869995	Laura Louise Lindqvist
A5003442464	John R. Kitchin
W2264002775	Absence of Diffusion in Certain Random Lattices
C125112378	Randomness
C69357855	Diffusion
C2781204021	Lattice (music)
A5108414790	P. W. Anderson
W2151936673	Modularity and community structure in networks
C2779478453	Modularity (biology)
C133079900	Community structure
C128243737	Clique percolation method
A5067142016	M. E. J. Newman
W2122765624	Negative Refraction Makes a Perfect Lens
C15336307	Lens (geology)
C94631461	Superlens
C113740112	Slab
C42067758	Refractive index
A5011614810	J. B. Pendry
W2150134853	Scale-space and edge detection using anisotropic diffusion
C99102927	Scale space
C3770464	Smoothing
C203504353	Anisotropic diffusion
A5026825380	Pietro Perona
A5001594573	Jitendra Malik
W1926950498	Critical Review of rate constants for reactions of hydrated electrons, hydrogen atoms and hydroxyl radicals (⋅OH/⋅O− in Aqueous Solution
C66887884	Radiolysis
C139066938	Radical
C13472781	Flash photolysis
C42296456	Solvated electron
A5110285980	George V. Buxton
A5011294432	C.L. Greenstock
A5017145506	W. Phillips Helman
A5037503966	Alberta B. Ross
W2151186028	The Need for a New Medical Model: A Challenge for Biomedicine
C137886200	Biopsychosocial model
C155911762	Blueprint
C66782513	Biomedicine
C160735492	Health care
A5111543476	George L. Engel
W2135830616	On the Einstein Podolsky Rosen paradox
C146846114	Einstein
A5090554217	J. S. Bell
W2324656367	The Logic of Collective Action: Public Goods and the Theory of Groups.
C162222271	Public good
A5017995448	Sidney C. Sufrin
A5112267728	Mancur Olson
W2167822639	Complex network measures of brain connectivity: Uses and interpretations
C2777655017	Toolbox
C53811970	Centrality
C3018011982	Functional connectivity
A5060560199	Mikail Rubinov
A5002202464	Olaf Sporns
W2141704677	The SIESTA method for<i>ab initio</i>order-<i>N</i>materials simulation
C53848692	Linear combination of atomic orbitals
C14022793	Wannier function
C185818568	SIESTA (computer program)
A5035937980	José M. Soler
A5037721854	Emilio Artacho
A5019144569	Julian D. Gale
A5006318875	Alberto Garcı́a
A5056764571	Javier Junquera
W2166244948	First-principles simulation: ideas, illustrations and the CASTEP code
C145788326	CASTEP
C101468663	Modular design
C2776760102	Code (set theory)
C2780876879	Meaning (existential)
A5044158268	Matthew Segall
A5031918902	Philip J. D. Lindan
A5074728271	Matt Probert
A5013004499	Chris J. Pickard
A5054271881	P. J. Hasnip
W2106822551	The use of fast Fourier transform for the estimation of power spectra: A method based on time averaging over short, modified periodograms
C30049272	Spectral density estimation
C57733114	Discrete Fourier transform (general)
C102519508	Fourier transform
C62058723	Non-uniform discrete Fourier transform
A5112742402	P. D. Welch
W2120946983	The Logic of Collective Action.
C199539241	Law
A5076447484	Robert T. Golembiewski
W2560140854	The Power of Feedback
C93586867	Negative feedback
A5035981377	John Hattie
A5063266223	Helen Timperley
W2142220522	The Two Micron All Sky Survey (2MASS)
C73329638	Sky
C103783831	Point source
C186467627	Celestial sphere
C1276947	Astronomy
A5023370713	Michael F. Skrutskie
A5022435015	R. M. Cutri
A5073865965	R. Stiening
A5064379623	Martin D. Weinberg
A5111601703	Stephen E. Schneider
W4238079920	An inventory for measuring clinical anxiety: Psychometric properties.
